feature_name,feature_source,importance
ConvNeXt_feature_169,ConvNeXt,0.00863106
ConvNeXt_feature_656,ConvNeXt,0.0086234175
ConvNeXt_feature_922,ConvNeXt,0.008603636
ConvNeXt_feature_85,ConvNeXt,0.008591741
ConvNeXt_feature_564,ConvNeXt,0.008573983
ConvNeXt_feature_105,ConvNeXt,0.008565766
ConvNeXt_feature_436,ConvNeXt,0.008537549
ConvNeXt_feature_292,ConvNeXt,0.008528141
ConvNeXt_feature_72,ConvNeXt,0.008513557
ConvNeXt_feature_120,ConvNeXt,0.008500234
ConvNeXt_feature_599,ConvNeXt,0.008483387
ConvNeXt_feature_777,ConvNeXt,0.008474784
ConvNeXt_feature_636,ConvNeXt,0.008472527
ConvNeXt_feature_346,ConvNeXt,0.008456992
ConvNeXt_feature_823,ConvNeXt,0.008455213
ConvNeXt_feature_911,ConvNeXt,0.008445441
ConvNeXt_feature_627,ConvNeXt,0.008425335
ConvNeXt_feature_42,ConvNeXt,0.008424261
ConvNeXt_feature_390,ConvNeXt,0.008423755
ConvNeXt_feature_345,ConvNeXt,0.008389714
ConvNeXt_feature_782,ConvNeXt,0.008369984
ConvNeXt_feature_698,ConvNeXt,0.008365863
ConvNeXt_feature_425,ConvNeXt,0.008350124
ConvNeXt_feature_451,ConvNeXt,0.008344915
ConvNeXt_feature_15,ConvNeXt,0.008312119
ConvNeXt_feature_759,ConvNeXt,0.008299159
ConvNeXt_feature_235,ConvNeXt,0.0082885865
ConvNeXt_feature_755,ConvNeXt,0.008282958
ConvNeXt_feature_2,ConvNeXt,0.008267092
ConvNeXt_feature_783,ConvNeXt,0.008257169
VisionMamba_feature_492,Vision_Mamba,0.008257063
ConvNeXt_feature_443,ConvNeXt,0.008254159
ConvNeXt_feature_464,ConvNeXt,0.008252639
ConvNeXt_feature_837,ConvNeXt,0.008240608
ConvNeXt_feature_480,ConvNeXt,0.008212407
ConvNeXt_feature_506,ConvNeXt,0.008164667
ConvNeXt_feature_56,ConvNeXt,0.008129751
ConvNeXt_feature_853,ConvNeXt,0.008116584
ConvNeXt_feature_545,ConvNeXt,0.008086286
ConvNeXt_feature_52,ConvNeXt,0.008058676
ConvNeXt_feature_126,ConvNeXt,0.008046744
ConvNeXt_feature_243,ConvNeXt,0.008039292
ConvNeXt_feature_306,ConvNeXt,0.008001257
ConvNeXt_feature_256,ConvNeXt,0.007973581
ConvNeXt_feature_923,ConvNeXt,0.007973186
ConvNeXt_feature_442,ConvNeXt,0.007967538
ConvNeXt_feature_342,ConvNeXt,0.007958799
ConvNeXt_feature_623,ConvNeXt,0.007939324
ConvNeXt_feature_568,ConvNeXt,0.007916879
