feature_name,feature_source,importance
ConvNeXt_feature_563,ConvNeXt,0.01821623
ConvNeXt_feature_339,ConvNeXt,0.01818119
ConvNeXt_feature_899,ConvNeXt,0.018127091
ConvNeXt_feature_725,ConvNeXt,0.01793255
ConvNeXt_feature_517,ConvNeXt,0.017886369
ConvNeXt_feature_322,ConvNeXt,0.017849088
ConvNeXt_feature_360,ConvNeXt,0.017762363
ConvNeXt_feature_851,ConvNeXt,0.017750947
ConvNeXt_feature_707,ConvNeXt,0.017748378
ConvNeXt_feature_762,ConvNeXt,0.017742738
ConvNeXt_feature_260,ConvNeXt,0.017705463
ConvNeXt_feature_68,ConvNeXt,0.017543139
ConvNeXt_feature_118,ConvNeXt,0.01748258
ConvNeXt_feature_1003,ConvNeXt,0.017455557
ConvNeXt_feature_406,ConvNeXt,0.017442571
ConvNeXt_feature_361,ConvNeXt,0.017425852
ConvNeXt_feature_689,ConvNeXt,0.017370693
ConvNeXt_feature_329,ConvNeXt,0.017353326
ConvNeXt_feature_721,ConvNeXt,0.017336968
ConvNeXt_feature_913,ConvNeXt,0.017335994
ConvNeXt_feature_381,ConvNeXt,0.017278356
ConvNeXt_feature_14,ConvNeXt,0.017260702
ConvNeXt_feature_37,ConvNeXt,0.017246531
ConvNeXt_feature_137,ConvNeXt,0.017214835
ConvNeXt_feature_682,ConvNeXt,0.01718082
ConvNeXt_feature_746,ConvNeXt,0.017051637
ConvNeXt_feature_686,ConvNeXt,0.016977115
ConvNeXt_feature_987,ConvNeXt,0.016974865
ConvNeXt_feature_157,ConvNeXt,0.01693972
ConvNeXt_feature_75,ConvNeXt,0.016882328
ConvNeXt_feature_370,ConvNeXt,0.016806953
ConvNeXt_feature_241,ConvNeXt,0.016710924
ConvNeXt_feature_254,ConvNeXt,0.016589446
ConvNeXt_feature_670,ConvNeXt,0.01658185
ConvNeXt_feature_31,ConvNeXt,0.016566712
ConvNeXt_feature_229,ConvNeXt,0.016530352
ConvNeXt_feature_424,ConvNeXt,0.016475415
ConvNeXt_feature_201,ConvNeXt,0.016466336
ConvNeXt_feature_32,ConvNeXt,0.016397094
ConvNeXt_feature_697,ConvNeXt,0.016344067
ConvNeXt_feature_290,ConvNeXt,0.016267944
ConvNeXt_feature_984,ConvNeXt,0.01620672
ConvNeXt_feature_814,ConvNeXt,0.016141204
ConvNeXt_feature_780,ConvNeXt,0.016099783
ConvNeXt_feature_885,ConvNeXt,0.016024772
ConvNeXt_feature_436,ConvNeXt,0.01601955
ConvNeXt_feature_887,ConvNeXt,0.015951872
ConvNeXt_feature_1007,ConvNeXt,0.015949568
ConvNeXt_feature_42,ConvNeXt,0.01589978
ConvNeXt_feature_709,ConvNeXt,0.015873814
ConvNeXt_feature_494,ConvNeXt,0.015867151
ConvNeXt_feature_652,ConvNeXt,0.015815558
ConvNeXt_feature_122,ConvNeXt,0.015770638
ConvNeXt_feature_951,ConvNeXt,0.015725309
ConvNeXt_feature_258,ConvNeXt,0.015582336
ConvNeXt_feature_731,ConvNeXt,0.015548694
ConvNeXt_feature_335,ConvNeXt,0.015545628
ConvNeXt_feature_161,ConvNeXt,0.015527171
ConvNeXt_feature_736,ConvNeXt,0.015526277
ConvNeXt_feature_45,ConvNeXt,0.015509314
ConvNeXt_feature_261,ConvNeXt,0.015504127
ConvNeXt_feature_606,ConvNeXt,0.015435369
ConvNeXt_feature_539,ConvNeXt,0.015419741
ConvNeXt_feature_815,ConvNeXt,0.015371816
ConvNeXt_feature_281,ConvNeXt,0.015354372
ConvNeXt_feature_412,ConvNeXt,0.015326177
ConvNeXt_feature_128,ConvNeXt,0.015320345
ConvNeXt_feature_972,ConvNeXt,0.015317181
ConvNeXt_feature_239,ConvNeXt,0.0153160775
ConvNeXt_feature_210,ConvNeXt,0.015312086
ConvNeXt_feature_771,ConvNeXt,0.015219986
ConvNeXt_feature_242,ConvNeXt,0.015200624
ConvNeXt_feature_30,ConvNeXt,0.015169086
ConvNeXt_feature_386,ConvNeXt,0.015122191
ConvNeXt_feature_660,ConvNeXt,0.014989562
ConvNeXt_feature_937,ConvNeXt,0.014989176
ConvNeXt_feature_685,ConvNeXt,0.01497396
ConvNeXt_feature_301,ConvNeXt,0.014955279
ConvNeXt_feature_647,ConvNeXt,0.014933887
ConvNeXt_feature_929,ConvNeXt,0.014896157
ConvNeXt_feature_296,ConvNeXt,0.014878571
ConvNeXt_feature_680,ConvNeXt,0.014819774
ConvNeXt_feature_286,ConvNeXt,0.014802549
ConvNeXt_feature_739,ConvNeXt,0.014796333
ConvNeXt_feature_953,ConvNeXt,0.01478368
ConvNeXt_feature_955,ConvNeXt,0.014771392
ConvNeXt_feature_849,ConvNeXt,0.014746659
ConvNeXt_feature_961,ConvNeXt,0.014597281
ConvNeXt_feature_819,ConvNeXt,0.014552652
ConvNeXt_feature_939,ConvNeXt,0.0144793475
ConvNeXt_feature_43,ConvNeXt,0.014469678
ConvNeXt_feature_644,ConvNeXt,0.014437818
ConvNeXt_feature_1006,ConvNeXt,0.014357054
ConvNeXt_feature_989,ConvNeXt,0.014345742
ConvNeXt_feature_270,ConvNeXt,0.014308282
ConvNeXt_feature_16,ConvNeXt,0.014280226
ConvNeXt_feature_730,ConvNeXt,0.014271438
ConvNeXt_feature_785,ConvNeXt,0.014261271
ConvNeXt_feature_978,ConvNeXt,0.014257807
ConvNeXt_feature_435,ConvNeXt,0.01418732
ConvNeXt_feature_308,ConvNeXt,0.014089309
ConvNeXt_feature_162,ConvNeXt,0.013951787
ConvNeXt_feature_890,ConvNeXt,0.013922372
ConvNeXt_feature_116,ConvNeXt,0.013815898
ConvNeXt_feature_364,ConvNeXt,0.0137982275
ConvNeXt_feature_902,ConvNeXt,0.013709985
ConvNeXt_feature_643,ConvNeXt,0.0137095535
ConvNeXt_feature_191,ConvNeXt,0.013689885
ConvNeXt_feature_449,ConvNeXt,0.013657354
ConvNeXt_feature_784,ConvNeXt,0.013616795
ConvNeXt_feature_616,ConvNeXt,0.013596035
ConvNeXt_feature_925,ConvNeXt,0.01359106
ConvNeXt_feature_502,ConvNeXt,0.013589451
ConvNeXt_feature_400,ConvNeXt,0.013441198
ConvNeXt_feature_340,ConvNeXt,0.013426348
ConvNeXt_feature_554,ConvNeXt,0.013422355
ConvNeXt_feature_396,ConvNeXt,0.0134111
ConvNeXt_feature_169,ConvNeXt,0.01339509
ConvNeXt_feature_10,ConvNeXt,0.0133734485
ConvNeXt_feature_1013,ConvNeXt,0.013357384
ConvNeXt_feature_821,ConvNeXt,0.013330999
ConvNeXt_feature_791,ConvNeXt,0.01332567
ConvNeXt_feature_153,ConvNeXt,0.013298262
ConvNeXt_feature_692,ConvNeXt,0.013285248
ConvNeXt_feature_476,ConvNeXt,0.0132834045
ConvNeXt_feature_924,ConvNeXt,0.013273771
ConvNeXt_feature_817,ConvNeXt,0.013271043
ConvNeXt_feature_24,ConvNeXt,0.013255434
ConvNeXt_feature_870,ConvNeXt,0.013210655
ConvNeXt_feature_1024,ConvNeXt,0.013187722
ConvNeXt_feature_17,ConvNeXt,0.01314381
ConvNeXt_feature_744,ConvNeXt,0.013122016
ConvNeXt_feature_582,ConvNeXt,0.0131149
ConvNeXt_feature_614,ConvNeXt,0.013110293
ConvNeXt_feature_228,ConvNeXt,0.013109802
ConvNeXt_feature_865,ConvNeXt,0.013060346
ConvNeXt_feature_60,ConvNeXt,0.013046804
ConvNeXt_feature_1012,ConvNeXt,0.013026779
ConvNeXt_feature_786,ConvNeXt,0.012975931
ConvNeXt_feature_574,ConvNeXt,0.0129526025
ConvNeXt_feature_914,ConvNeXt,0.012941795
ConvNeXt_feature_7,ConvNeXt,0.012937963
ConvNeXt_feature_579,ConvNeXt,0.012923495
ConvNeXt_feature_222,ConvNeXt,0.012919328
ConvNeXt_feature_615,ConvNeXt,0.012859493
ConvNeXt_feature_489,ConvNeXt,0.012810183
ConvNeXt_feature_196,ConvNeXt,0.01280566
ConvNeXt_feature_761,ConvNeXt,0.012734651
ConvNeXt_feature_710,ConvNeXt,0.012733609
ConvNeXt_feature_594,ConvNeXt,0.012717226
ConvNeXt_feature_941,ConvNeXt,0.012709199
ConvNeXt_feature_846,ConvNeXt,0.012702549
ConvNeXt_feature_812,ConvNeXt,0.012673935
ConvNeXt_feature_898,ConvNeXt,0.012644741
ConvNeXt_feature_84,ConvNeXt,0.012608369
ConvNeXt_feature_964,ConvNeXt,0.012585061
ConvNeXt_feature_581,ConvNeXt,0.012566281
ConvNeXt_feature_367,ConvNeXt,0.012475221
ConvNeXt_feature_300,ConvNeXt,0.012471431
ConvNeXt_feature_219,ConvNeXt,0.012456705
ConvNeXt_feature_154,ConvNeXt,0.012453445
ConvNeXt_feature_504,ConvNeXt,0.01242234
ConvNeXt_feature_138,ConvNeXt,0.012420437
ConvNeXt_feature_804,ConvNeXt,0.012419311
ConvNeXt_feature_850,ConvNeXt,0.012406677
ConvNeXt_feature_903,ConvNeXt,0.0123786125
ConvNeXt_feature_378,ConvNeXt,0.012361485
ConvNeXt_feature_212,ConvNeXt,0.012349307
ConvNeXt_feature_497,ConvNeXt,0.012346455
ConvNeXt_feature_26,ConvNeXt,0.012297823
ConvNeXt_feature_139,ConvNeXt,0.012247022
ConvNeXt_feature_877,ConvNeXt,0.012193863
ConvNeXt_feature_205,ConvNeXt,0.012157567
ConvNeXt_feature_868,ConvNeXt,0.012153701
ConvNeXt_feature_202,ConvNeXt,0.012145092
ConvNeXt_feature_54,ConvNeXt,0.012131584
ConvNeXt_feature_313,ConvNeXt,0.012120707
ConvNeXt_feature_294,ConvNeXt,0.012118801
ConvNeXt_feature_232,ConvNeXt,0.012112482
ConvNeXt_feature_878,ConvNeXt,0.01209853
