feature_name,feature_source,importance
ConvNeXt_feature_609,ConvNeXt,0.018622644
ConvNeXt_feature_863,ConvNeXt,0.01860933
ConvNeXt_feature_184,ConvNeXt,0.018578183
ConvNeXt_feature_627,ConvNeXt,0.01856734
ConvNeXt_feature_730,ConvNeXt,0.01852217
ConvNeXt_feature_132,ConvNeXt,0.018514516
ConvNeXt_feature_322,ConvNeXt,0.018342752
ConvNeXt_feature_348,ConvNeXt,0.018284542
ConvNeXt_feature_826,ConvNeXt,0.018207315
ConvNeXt_feature_997,ConvNeXt,0.018205134
ConvNeXt_feature_834,ConvNeXt,0.017902324
ConvNeXt_feature_449,ConvNeXt,0.017902093
ConvNeXt_feature_226,ConvNeXt,0.01775346
ConvNeXt_feature_217,ConvNeXt,0.017720189
ConvNeXt_feature_1004,ConvNeXt,0.017683346
ConvNeXt_feature_589,ConvNeXt,0.017678555
ConvNeXt_feature_243,ConvNeXt,0.017555932
ConvNeXt_feature_683,ConvNeXt,0.017542657
ConvNeXt_feature_829,ConvNeXt,0.017533667
ConvNeXt_feature_611,ConvNeXt,0.017455893
ConvNeXt_feature_562,ConvNeXt,0.017366068
ConvNeXt_feature_314,ConvNeXt,0.01731058
ConvNeXt_feature_594,ConvNeXt,0.017244788
ConvNeXt_feature_880,ConvNeXt,0.01716331
ConvNeXt_feature_985,ConvNeXt,0.01708459
ConvNeXt_feature_211,ConvNeXt,0.017080221
ConvNeXt_feature_906,ConvNeXt,0.017077047
ConvNeXt_feature_31,ConvNeXt,0.017009785
ConvNeXt_feature_705,ConvNeXt,0.016878128
ConvNeXt_feature_904,ConvNeXt,0.016764574
ConvNeXt_feature_396,ConvNeXt,0.016760014
ConvNeXt_feature_458,ConvNeXt,0.01668714
ConvNeXt_feature_739,ConvNeXt,0.016557585
ConvNeXt_feature_456,ConvNeXt,0.016511695
ConvNeXt_feature_173,ConvNeXt,0.0163715
ConvNeXt_feature_418,ConvNeXt,0.016273975
ConvNeXt_feature_476,ConvNeXt,0.016164264
ConvNeXt_feature_798,ConvNeXt,0.016149657
ConvNeXt_feature_601,ConvNeXt,0.01598527
ConvNeXt_feature_700,ConvNeXt,0.015924277
ConvNeXt_feature_642,ConvNeXt,0.015873654
ConvNeXt_feature_202,ConvNeXt,0.015868263
ConvNeXt_feature_970,ConvNeXt,0.015867835
ConvNeXt_feature_725,ConvNeXt,0.01586313
ConvNeXt_feature_724,ConvNeXt,0.015839227
ConvNeXt_feature_631,ConvNeXt,0.015733507
ConvNeXt_feature_959,ConvNeXt,0.015711848
ConvNeXt_feature_962,ConvNeXt,0.015698219
ConvNeXt_feature_370,ConvNeXt,0.015698068
ConvNeXt_feature_515,ConvNeXt,0.015591768
ConvNeXt_feature_493,ConvNeXt,0.015546088
ConvNeXt_feature_980,ConvNeXt,0.015475329
ConvNeXt_feature_799,ConvNeXt,0.015456407
ConvNeXt_feature_658,ConvNeXt,0.0153282
ConvNeXt_feature_117,ConvNeXt,0.015311541
ConvNeXt_feature_315,ConvNeXt,0.015309784
ConvNeXt_feature_174,ConvNeXt,0.015302293
ConvNeXt_feature_124,ConvNeXt,0.0152680045
ConvNeXt_feature_790,ConvNeXt,0.015265537
ConvNeXt_feature_474,ConvNeXt,0.015243323
ConvNeXt_feature_468,ConvNeXt,0.015223191
ConvNeXt_feature_566,ConvNeXt,0.015178598
ConvNeXt_feature_916,ConvNeXt,0.01514398
ConvNeXt_feature_484,ConvNeXt,0.015138018
ConvNeXt_feature_873,ConvNeXt,0.015132562
ConvNeXt_feature_479,ConvNeXt,0.015101269
ConvNeXt_feature_100,ConvNeXt,0.015096057
ConvNeXt_feature_898,ConvNeXt,0.01499873
ConvNeXt_feature_552,ConvNeXt,0.014958391
ConvNeXt_feature_469,ConvNeXt,0.014869947
ConvNeXt_feature_835,ConvNeXt,0.014596988
ConvNeXt_feature_298,ConvNeXt,0.014563592
ConvNeXt_feature_509,ConvNeXt,0.014548377
ConvNeXt_feature_751,ConvNeXt,0.014548303
ConvNeXt_feature_268,ConvNeXt,0.01454554
ConvNeXt_feature_84,ConvNeXt,0.014513047
ConvNeXt_feature_394,ConvNeXt,0.014508782
ConvNeXt_feature_1008,ConvNeXt,0.014452884
ConvNeXt_feature_866,ConvNeXt,0.014450732
ConvNeXt_feature_885,ConvNeXt,0.0144090075
ConvNeXt_feature_534,ConvNeXt,0.014313894
ConvNeXt_feature_770,ConvNeXt,0.0143046025
ConvNeXt_feature_131,ConvNeXt,0.0142633775
ConvNeXt_feature_853,ConvNeXt,0.0141948
ConvNeXt_feature_235,ConvNeXt,0.014179438
ConvNeXt_feature_697,ConvNeXt,0.014160921
ConvNeXt_feature_470,ConvNeXt,0.014128947
ConvNeXt_feature_908,ConvNeXt,0.014113152
ConvNeXt_feature_650,ConvNeXt,0.0140833985
ConvNeXt_feature_983,ConvNeXt,0.014077355
ConvNeXt_feature_666,ConvNeXt,0.014040644
ConvNeXt_feature_136,ConvNeXt,0.014021633
ConvNeXt_feature_805,ConvNeXt,0.01400241
ConvNeXt_feature_565,ConvNeXt,0.013879874
ConvNeXt_feature_816,ConvNeXt,0.013874407
ConvNeXt_feature_87,ConvNeXt,0.013869547
ConvNeXt_feature_43,ConvNeXt,0.013862077
ConvNeXt_feature_823,ConvNeXt,0.013799786
ConvNeXt_feature_16,ConvNeXt,0.013765487
ConvNeXt_feature_679,ConvNeXt,0.013651072
ConvNeXt_feature_402,ConvNeXt,0.013645581
ConvNeXt_feature_994,ConvNeXt,0.013568135
ConvNeXt_feature_320,ConvNeXt,0.013536533
ConvNeXt_feature_942,ConvNeXt,0.013525114
ConvNeXt_feature_841,ConvNeXt,0.01351122
ConvNeXt_feature_1021,ConvNeXt,0.013510075
ConvNeXt_feature_419,ConvNeXt,0.013467062
ConvNeXt_feature_232,ConvNeXt,0.013453786
ConvNeXt_feature_27,ConvNeXt,0.013435078
ConvNeXt_feature_672,ConvNeXt,0.013410885
ConvNeXt_feature_275,ConvNeXt,0.01339218
ConvNeXt_feature_641,ConvNeXt,0.013303891
ConvNeXt_feature_973,ConvNeXt,0.013162054
ConvNeXt_feature_531,ConvNeXt,0.013130976
ConvNeXt_feature_1024,ConvNeXt,0.013096412
ConvNeXt_feature_833,ConvNeXt,0.013070447
ConvNeXt_feature_530,ConvNeXt,0.01304879
ConvNeXt_feature_331,ConvNeXt,0.012981925
ConvNeXt_feature_706,ConvNeXt,0.012867527
ConvNeXt_feature_384,ConvNeXt,0.012856158
ConvNeXt_feature_199,ConvNeXt,0.012738836
ConvNeXt_feature_244,ConvNeXt,0.012722862
ConvNeXt_feature_462,ConvNeXt,0.012685655
ConvNeXt_feature_23,ConvNeXt,0.012669423
ConvNeXt_feature_62,ConvNeXt,0.012633443
ConvNeXt_feature_475,ConvNeXt,0.012633336
ConvNeXt_feature_608,ConvNeXt,0.012617003
ConvNeXt_feature_522,ConvNeXt,0.012594494
ConvNeXt_feature_445,ConvNeXt,0.012574776
ConvNeXt_feature_1009,ConvNeXt,0.012539937
ConvNeXt_feature_713,ConvNeXt,0.012481795
ConvNeXt_feature_141,ConvNeXt,0.012451623
ConvNeXt_feature_749,ConvNeXt,0.012375501
ConvNeXt_feature_753,ConvNeXt,0.012291815
VisionMamba_feature_570,Vision_Mamba,0.012256058
ConvNeXt_feature_789,ConvNeXt,0.012250596
ConvNeXt_feature_352,ConvNeXt,0.0122469105
ConvNeXt_feature_779,ConvNeXt,0.012245775
ConvNeXt_feature_203,ConvNeXt,0.012242366
ConvNeXt_feature_844,ConvNeXt,0.012212863
ConvNeXt_feature_115,ConvNeXt,0.012190117
ConvNeXt_feature_800,ConvNeXt,0.012116689
ConvNeXt_feature_992,ConvNeXt,0.0120734675
ConvNeXt_feature_886,ConvNeXt,0.012040299
ConvNeXt_feature_168,ConvNeXt,0.012012898
ConvNeXt_feature_646,ConvNeXt,0.011997646
ConvNeXt_feature_81,ConvNeXt,0.0119840605
ConvNeXt_feature_878,ConvNeXt,0.011982131
ConvNeXt_feature_551,ConvNeXt,0.011956316
ConvNeXt_feature_29,ConvNeXt,0.011805404
ConvNeXt_feature_766,ConvNeXt,0.011782911
ConvNeXt_feature_104,ConvNeXt,0.0117448885
ConvNeXt_feature_245,ConvNeXt,0.011707711
ConvNeXt_feature_164,ConvNeXt,0.011612106
ConvNeXt_feature_345,ConvNeXt,0.011550851
ConvNeXt_feature_616,ConvNeXt,0.011545622
ConvNeXt_feature_42,ConvNeXt,0.011538928
ConvNeXt_feature_336,ConvNeXt,0.011535241
ConvNeXt_feature_931,ConvNeXt,0.011529551
ConvNeXt_feature_416,ConvNeXt,0.011474941
ConvNeXt_feature_265,ConvNeXt,0.011384541
ConvNeXt_feature_653,ConvNeXt,0.011352752
ConvNeXt_feature_543,ConvNeXt,0.011347924
ConvNeXt_feature_286,ConvNeXt,0.011261223
ConvNeXt_feature_151,ConvNeXt,0.011258349
ConvNeXt_feature_645,ConvNeXt,0.01122606
ConvNeXt_feature_63,ConvNeXt,0.011122981
ConvNeXt_feature_748,ConvNeXt,0.011059079
ConvNeXt_feature_978,ConvNeXt,0.011054472
ConvNeXt_feature_877,ConvNeXt,0.010946582
ConvNeXt_feature_947,ConvNeXt,0.0109250685
ConvNeXt_feature_224,ConvNeXt,0.010901633
ConvNeXt_feature_989,ConvNeXt,0.010889312
ConvNeXt_feature_120,ConvNeXt,0.0108886
ConvNeXt_feature_363,ConvNeXt,0.010818102
ConvNeXt_feature_808,ConvNeXt,0.010805769
ConvNeXt_feature_276,ConvNeXt,0.010776137
ConvNeXt_feature_545,ConvNeXt,0.010725633
ConvNeXt_feature_911,ConvNeXt,0.010706588
ConvNeXt_feature_851,ConvNeXt,0.010702905
ConvNeXt_feature_919,ConvNeXt,0.010696548
ConvNeXt_feature_776,ConvNeXt,0.010694409
ConvNeXt_feature_218,ConvNeXt,0.010687041
ConvNeXt_feature_246,ConvNeXt,0.010679326
ConvNeXt_feature_746,ConvNeXt,0.010674583
ConvNeXt_feature_852,ConvNeXt,0.010599414
ConvNeXt_feature_249,ConvNeXt,0.010586123
ConvNeXt_feature_634,ConvNeXt,0.010578581
ConvNeXt_feature_103,ConvNeXt,0.010532981
ConvNeXt_feature_8,ConvNeXt,0.010501189
ConvNeXt_feature_539,ConvNeXt,0.0104774255
ConvNeXt_feature_126,ConvNeXt,0.01036248
ConvNeXt_feature_855,ConvNeXt,0.010343081
ConvNeXt_feature_35,ConvNeXt,0.010341009
ConvNeXt_feature_290,ConvNeXt,0.010338603
ConvNeXt_feature_537,ConvNeXt,0.010319557
ConvNeXt_feature_691,ConvNeXt,0.010287734
ConvNeXt_feature_459,ConvNeXt,0.010267651
ConvNeXt_feature_125,ConvNeXt,0.010266571
ConvNeXt_feature_466,ConvNeXt,0.010217669
ConvNeXt_feature_1000,ConvNeXt,0.010190197
ConvNeXt_feature_44,ConvNeXt,0.010137085
